product_market_id,market_id,product_id,product_name,product_family,product_category,product_tier,target_persona,bundle_eligible_flag,industry,geography,company_size,buyer_persona,total_companies,addressable_pct,segment_tam_value_usd,base_acv_usd,product_fit_score,product_tam_share_pct,product_tam_value_usd,product_addressable_accounts_est,product_average_budget_usd,market_growth_rate,competitive_intensity,regulatory_complexity,tam_allocation_method
M0166_P006,M0166,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,CRO,913,0.267,55664291,160000,0.85391,0.098103,5460851,24,227535,0.055,High,Low,Normalized persona x industry x company-size x ACV fit weights
M0166_P007,M0166,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,Europe,Mid-Market,CRO,913,0.267,55664291,80000,1.209915,0.139004,7737543,34,227575,0.055,High,Low,Normalized persona x industry x company-size x ACV fit weights
M0166_P008,M0166,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,CRO,913,0.267,55664291,110000,0.594194,0.068265,3799935,17,223526,0.055,High,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P001,M0167,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,150000,1.280967,0.148898,21067699,92,228997,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P002,M0167,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,175000,0.760683,0.088421,12510740,55,227468,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P003,M0167,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,135000,1.117704,0.129921,18382569,81,226945,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P004,M0167,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,120000,0.797768,0.092732,13120668,58,226218,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P005,M0167,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,90000,1.987837,0.231064,32693398,143,228625,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P006,M0167,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,160000,0.85391,0.099257,14044016,62,226516,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P007,M0167,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,80000,1.209915,0.140639,19899131,87,228726,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0167_P008,M0167,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,Strategy,1460,0.425,141490753,110000,0.594194,0.069068,9772532,43,227268,0.039,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P001,M0168,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,150000,0.702466,0.082203,3089747,17,181750,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P002,M0168,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,175000,0.760683,0.089016,3345813,18,185878,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P003,M0168,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,135000,1.117704,0.130795,4916147,27,182080,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P004,M0168,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,120000,1.220116,0.142779,5366597,29,185055,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P005,M0168,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,90000,1.090104,0.127565,4794750,26,184413,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P006,M0168,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,160000,0.85391,0.099925,3755865,20,187793,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P007,M0168,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,80000,2.206316,0.258185,9704329,53,183101,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0168_P008,M0168,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,Europe,Mid-Market,Product,764,0.267,37586767,110000,0.594194,0.069533,2613519,14,186680,0.04,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0169_P001,M0169,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,150000,1.097603,0.097566,10985319,9,1220591,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P002,M0169,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,175000,2.167388,0.19266,21692224,17,1276013,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P003,M0169,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,135000,1.28536,0.114256,12864483,10,1286448,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P004,M0169,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,120000,0.917433,0.081551,9182101,7,1311729,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P005,M0169,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,90000,0.784875,0.069768,7855396,6,1309233,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P006,M0169,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,160000,2.433016,0.216271,24350754,19,1281619,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P007,M0169,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,80000,0.871139,0.077436,8718764,7,1245538,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0169_P008,M0169,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,APAC,Strategic,CFO,210,0.416,112593521,110000,1.693015,0.150492,16944480,13,1303422,0.06,High,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P001,M0170,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,150000,1.097603,0.10738,8179551,7,1168507,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P002,M0170,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,175000,1.188567,0.116279,8857438,8,1107180,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P003,M0170,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,135000,2.343892,0.229305,17467144,15,1164476,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P004,M0170,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,120000,1.672967,0.163668,12467278,11,1133389,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P005,M0170,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,90000,0.784875,0.076785,5849044,5,1169809,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P006,M0170,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,160000,1.334234,0.13053,9942977,9,1104775,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P007,M0170,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,80000,0.871139,0.085224,6491898,6,1081983,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0170_P008,M0170,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,APAC,Strategic,CRO,140,0.466,76174155,110000,0.928427,0.090829,6918825,6,1153138,0.117,Medium,Medium,Normalized persona x industry x company-size x ACV fit weights
M0171_P001,M0171,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,150000,2.001511,0.200997,9123671,10,912367,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P002,M0171,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,175000,1.188567,0.119359,5417956,6,902993,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P003,M0171,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,135000,1.28536,0.129079,5859176,6,976529,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P004,M0171,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,120000,0.917433,0.092131,4182022,5,836404,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P005,M0171,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,90000,1.431243,0.143729,6524166,7,932024,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P006,M0171,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,160000,1.334234,0.133987,6081964,7,868852,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P007,M0171,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,80000,0.871139,0.087482,3970993,4,992748,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0171_P008,M0171,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,APAC,Strategic,Strategy,132,0.377,45392083,110000,0.928427,0.093235,4232135,5,846427,0.127,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0172_P001,M0172,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,150000,1.097603,0.114206,4700712,6,783452,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P002,M0172,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,175000,1.188567,0.123671,5090288,7,727184,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P003,M0172,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,135000,1.28536,0.133742,5504823,7,786403,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P004,M0172,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,120000,1.403134,0.145996,6009212,8,751152,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P005,M0172,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,90000,0.784875,0.081666,3361392,5,672278,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P006,M0172,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,160000,1.334234,0.138827,5714137,8,714267,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P007,M0172,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,80000,1.588547,0.165289,6803286,9,755921,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0172_P008,M0172,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,APAC,Strategic,Product,231,0.242,41160033,110000,0.928427,0.096603,3976183,5,795237,0.13,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0173_P001,M0173,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,150000,0.96589,0.090756,4373251,12,364438,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P002,M0173,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,175000,1.907301,0.179212,8635667,24,359819,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P003,M0173,P003,Pricing Intelligence Engine,Pricing Intelligence,Decision Engine,Enterprise,CRO,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,135000,1.341245,0.126025,6072742,17,357220,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P004,M0173,P004,Customer Intelligence Cloud,Customer Intelligence,Workflow Platform,Enterprise,CRO,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,120000,0.957322,0.089951,4334456,12,361205,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P005,M0173,P005,Competitive Intelligence Radar,Competitive Intelligence,Insights Module,Standard,Strategy,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,90000,0.872084,0.081942,3948523,11,358957,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P006,M0173,P006,Forecasting Platform,Forecasting Platform,Decision Engine,Premium,CFO,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,160000,2.141054,0.201176,9694027,27,359038,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P007,M0173,P007,Workflow Automation Hub,Workflow Automation,Workflow Platform,Standard,Product,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,80000,0.967932,0.090948,4382496,12,365208,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0173_P008,M0173,P008,Executive Insights Portal,Executive Insights,Executive Layer,Premium,CFO,Yes,Manufacturing,APAC,Enterprise,CFO,396,0.337,48186754,110000,1.489853,0.139988,6745592,19,355031,0.041,Medium,Low,Normalized persona x industry x company-size x ACV fit weights
M0174_P001,M0174,P001,Market Intelligence Pro,Market Intelligence,Core Platform,Premium,Strategy,Yes,Manufacturing,APAC,Enterprise,CRO,317,0.278,32566557,150000,0.96589,0.096257,3134760,8,391845,0.118,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
M0174_P002,M0174,P002,Risk Analytics Suite,Risk Analytics,Analytics Add-on,Premium,CFO,Yes,Manufacturing,APAC,Enterprise,CRO,317,0.278,32566557,175000,1.045939,0.104234,3394555,9,377173,0.118,Low,Medium,Normalized persona x industry x company-size x ACV fit weights
